recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
47b44e368,0.1088506,0.06037288,0.23484218,0.7649777,0.051790666,0.13056422,0.129747892,0.23873782,0.055556292,0.0958351,0.7849312,0.2496981,0.26088272,0.033629214,0.09316746,0.13559711,0.10218582,0.13037972,0.10790606,0.085047406,0.35852298,0.077469832,0.23794512,0.2622323
47b84e8d7,0.040803898,0.04543334,0.034123468,0.10920454,0.0671972,0.26644106,0.045016068,0.6372922,0.049502348,0.071509648,0.31079208,0.087333428,0.046148792,0.020391346,0.12922952,0.48876272,0.05458124,0.26269484,0.058381974,0.062780184,0.8567594,0.045645284,0.096491206,0.072826534
47bfff5de,0.054464334,0.02630957,0.016837263,0.5490666,0.038059386,0.1842823,0.030783046,0.07536166,0.276586,0.034452376,0.020035748,0.02344546,0.73466596,0.026931816,0.073129928,0.024209976,0.05094409,0.04653868,0.062911308,0.03242689,0.022348646,0.097242976,0.049297444,0.037460176
47d3c2851,0.06147602,0.052605104,0.042235776,0.73836132,0.09987738,0.39645098,0.085422588,0.44437966,0.086187864,0.118970228,0.04642738,0.14616882,0.129746186,0.47736592,0.15430648,0.9666359,0.051921492,0.036451492,0.132573068,0.062883204,0.16219464,0.074911046,0.103786874,0.40660624
47e931bf1,0.024324639,0.078822166,0.016278116,0.1080557,0.052639836,0.03975339,0.061819052,0.69875956,0.02847436,0.025684184,0.05613406,0.76745768,0.033978802,0.0160514,0.082514704,0.039663234,0.012042803,0.091196406,0.04447301,0.05844092,0.095431864,0.049069194,0.035337392,0.037844386
47f301ecc,0.12730454,0.162731088,0.134411312,0.73149242,0.1110233,0.121498346,0.090690344,0.04648385,0.24773012,0.11725894,0.03006039,0.141963888,0.22406176,0.067161876,0.09768787,0.048912066,0.117500186,0.10393426,0.172534906,0.13986308,0.16626036,0.068342066,0.03713124,0.3518012
47f5519af,0.050439644,0.09002624,0.019608986,0.32442382,0.07249172,0.8538721,0.04023327,0.24574334,0.19591402,0.03649379,0.026681998,0.02707644,0.60818276,0.0660185,0.099334496,0.04065203,0.052683204,0.03394995,0.06045204,0.039209664,0.023836976,0.067148274,0.038988632,0.082161664
47fff70ec,0.06702404,0.54285298,0.01837855,0.1927018,0.05452262,0.029220552,0.030764956,0.23069492,0.10218734,0.199485934,0.043294262,0.041565316,0.1430885,0.4008056,0.81557292,0.10835102,0.057625866,0.06258099,0.061781072,0.047328204,0.033207982,0.047665262,0.078203768,0.11692608
48285e818,0.034374094,0.124975348,0.096772606,0.5534789,0.10503476,0.170248414,0.10439403,0.8064336,0.04526344,0.08529551,0.078089232,0.150533414,0.1687855,0.04148388,0.157020592,0.061118114,0.037613884,0.09509944,0.038686192,0.054475666,0.32179458,0.044586844,0.77599698,0.18232884
483cd95f6,0.022228144,0.183485412,0.87091876,0.22920148,0.047761902,0.23076032,0.063389326,0.16498732,0.033049146,0.105891132,0.02926895,0.13874532,0.099840974,0.039807174,0.07473787,0.11167102,0.05317427,0.070890724,0.042159504,0.022619056,0.079129946,0.11485966,0.6885738,0.031255084
487fe1a0a,0.10870966,0.22153234,0.023344546,0.439116,0.10197708,0.156906306,0.0461388,0.032910996,0.050226736,0.14116586,0.018839574,0.05238318,0.8234256,0.048224866,0.1456067,0.057927286,0.046330302,0.1257133,0.27208224,0.018370062,0.049159778,0.053742194,0.011295128,0.071338416
488ce42a4,0.08146165,0.09527545,0.032442046,0.4133848,0.33649514,0.12399708,0.104865908,0.074441576,0.148420786,0.12862306,0.15872986,0.21563134,0.20818712,0.06646803,0.075905306,0.031077442,0.162629008,0.10409202,0.48453026,0.0807966,0.050988824,0.092604948,0.25203746,0.30097212
48a94a63f,0.044254354,0.024015665,0.063516652,0.51419134,0.077615994,0.21280946,0.14218494,0.101845372,0.0622703,0.127183926,0.071152824,0.11356512,0.29937858,0.045510584,0.047802598,0.0282284,0.06176568,0.023385064,0.044031874,0.047077894,0.039887384,0.05332444,0.15625312,0.95548668
48b151826,0.080944728,0.023195347,0.104412008,0.709273,0.088679696,0.44117628,0.017111152,0.102862168,0.53924522,0.045702546,0.028505242,0.0965912,0.16986926,0.041214588,0.23215862,0.14788598,0.094349014,0.05519844,0.3472858,0.477071,0.08701234,0.10616006,0.10895348,0.10279349
48cd2fc52,0.176859594,0.50732192,0.07791188,0.516971,0.086904896,0.11531432,0.091376764,0.35048418,0.08705426,0.13160008,0.0463814,0.095767146,0.142140066,0.06847684,0.12395711,0.47760262,0.49780784,0.14817162,0.05513042,0.063134074,0.123997272,0.048476856,0.160048652,0.13601495
48d668602,0.19205408,0.61347456,0.013114734,0.30780582,0.067900264,0.21555578,0.022916341,0.21672812,0.256258,0.12263931,0.062275792,0.10530272,0.09611918,0.033996108,0.73058944,0.039363266,0.1296036,0.041691724,0.094909454,0.043971148,0.069063426,0.10872914,0.052754528,0.13156796
490e4119a,0.09165584,0.03201569,0.02653514,0.29606336,0.069538284,0.39100802,0.082480072,0.8072014,0.070489026,0.05864073,0.12987258,0.06882434,0.060452288,0.036163774,0.046100914,0.1866054,0.11903,0.44900722,0.083957732,0.06394915,0.151150728,0.05441693,0.075061954,0.10163968
4913a3448,0.14101801,0.830562,0.047722378,0.36501322,0.053729134,0.18867395,0.023965988,0.24758796,0.05703784,0.09006368,0.038086236,0.027932202,0.076532196,0.045124122,0.08194004,0.05675064,0.99446048,0.038249456,0.04831372,0.04009762,0.04461801,0.087652564,0.020619622,0.072267168
492b3dc52,0.16029,0.19798526,0.21729586,0.20225746,0.06181322,0.1048521,0.21418634,0.37098684,0.060988646,0.92872428,0.23956472,0.12938786,0.07838632,0.050691068,0.09296872,0.709,0.065163506,0.17880424,0.089346694,0.10574288,0.38982856,0.051780588,0.10662893,0.2015718
4938071c3,0.038280398,0.028276222,0.009634295,0.36104388,0.08435098,0.9561796,0.024680856,0.0808784,0.04207629,0.039428436,0.013350604,0.023391896,0.904736,0.03210976,0.024165073,0.032180944,0.0203607,0.01989347,0.19333988,0.016789446,0.017578791,0.056774748,0.012303575,0.077735352
496f64ad5,0.0789536,0.05129553,0.094395912,0.4604412,0.08060627,0.21216666,0.15495822,0.112196088,0.04149698,0.1690091,0.048536562,0.15446223,0.042487214,0.33324438,0.83746434,0.67921472,0.093217624,0.07356864,0.49232444,0.067067546,0.10561996,0.0997311,0.03779626,0.06653876
499aac6a0,0.9219464,0.056795954,0.022646928,0.27327438,0.07613946,0.1422003,0.131115412,0.1570495,0.10169408,0.113844752,0.05165224,0.03729492,0.5389327,0.075532734,0.048089918,0.05510792,0.054471886,0.16543368,0.21776808,0.033014948,0.035623232,0.083313846,0.048657324,0.16752832
49ad4da37,0.06665423,0.66193904,0.062449294,0.12671007,0.07929192,0.77970548,0.047584036,0.4922781,0.031288364,0.12329226,0.058538776,0.10037427,0.105686594,0.037214782,0.057598268,0.06184501,0.022696806,0.054016208,0.036082366,0.034007168,0.089652514,0.159463192,0.027585516,0.508868
49c9308c6,0.060269296,0.086433626,0.043069136,0.5749088,0.04710387,0.07887048,0.0733301,0.73515916,0.068125414,0.10741794,0.055165786,0.3542293,0.094631874,0.053639292,0.18238196,0.50457806,0.14858206,0.191345608,0.067182476,0.101160132,0.24055508,0.048221866,0.061587352,0.11119442
49e9404e8,0.094803948,0.70922752,0.036576516,0.143652212,0.046030908,0.029029638,0.069180286,0.78494668,0.074413752,0.080978394,0.096274436,0.09435088,0.29376912,0.34793926,0.6706824,0.61793604,0.059416706,0.074850226,0.06560928,0.041195244,0.03676973,0.11619154,0.088423734,0.44021874
4a037fc29,0.015367675,0.032864702,0.6416444,0.33326126,0.07406352,0.038012386,0.04389045,0.04915734,0.042023622,0.028039848,0.015249544,0.07506006,0.3176795,0.090858554,0.017887094,0.69488286,0.017502948,0.019302827,0.20771176,0.015799358,0.035383052,0.071403772,0.037875546,0.1486521
4a0e4eda5,0.09256994,0.084041368,0.021443942,0.21995028,0.03552215,0.066843068,0.039167184,0.8103518,0.047709108,0.49056186,0.10681063,0.084158028,0.028011,0.04696968,0.071383608,0.66196346,0.057309806,0.79716054,0.05922396,0.04757781,0.20382542,0.050380928,0.11521008,0.1909158
4a114a045,0.04622295,0.049480444,0.025618002,0.10330332,0.0726575,0.006175486,0.07171338,0.14919552,0.041384202,0.037152174,0.041558918,0.86579484,0.071343004,0.032668278,0.23704378,0.15396242,0.02522567,0.4411154,0.046435862,0.0753618,0.0599793,0.033920086,0.023548138,0.05046541
4a11d338b,0.05148881,0.065569156,0.0528138,0.134777092,0.162733174,0.047253876,0.018275826,0.082294876,0.063905364,0.047383976,0.022360523,0.023111002,0.903499,0.06269138,0.037731498,0.014893925,0.032246686,0.035973716,0.10315192,0.022064844,0.11145786,0.12318827,0.044418198,0.13022466
4a1d4e88e,0.036933934,0.036017972,0.035369312,0.063477946,0.03618001,0.22543426,0.9750196,0.03833893,0.08198015,0.2596627,0.11534544,0.050271916,0.039673462,0.05935548,0.056031286,0.089420772,0.75716328,0.54277868,0.06383251,0.058378256,0.044929898,0.012833636,0.14378402,0.064963836
4a3915b12,0.06921637,0.4947436,0.013444794,0.169486188,0.04720423,0.015388866,0.01720065,0.25463272,0.12272334,0.1069465,0.027102286,0.048247146,0.20308864,0.13900764,0.8451258,0.39047384,0.025615876,0.042702908,0.06324606,0.031779558,0.032073826,0.03568095,0.047318918,0.15708406
4a5bb080e,0.08565784,0.039147154,0.26186648,0.40694652,0.04156388,0.84242372,0.012645896,0.13209012,0.057372504,0.10221306,0.043015552,0.10301299,0.07145105,0.052522254,0.11655982,0.088381368,0.05678488,0.26095638,0.18649866,0.2419186,0.24695368,0.04221026,0.09934808,0.50578852
4a8be14c7,0.054021884,0.088251596,0.13491816,0.56634092,0.089397496,0.197853446,0.04707568,0.27781766,0.098422164,0.11805898,0.036775524,0.125021,0.29344492,0.10377462,0.059959066,0.078873312,0.12478116,0.15266527,0.22944338,0.039622576,0.059015012,0.187079132,0.115500926,0.080509484
4aa325fed,0.18787234,0.082680446,0.025234688,0.51660208,0.16495472,0.2199259,0.059984576,0.094003486,0.27261444,0.1622955,0.047952432,0.08854189,0.1747296,0.12793355,0.06313867,0.07614,0.135944008,0.028432638,0.4809108,0.036110118,0.09031094,0.20669648,0.075582414,0.18857086
4aa5b1f82,0.28845122,0.21698564,0.067605894,0.44586406,0.09092172,0.1941335,0.035269428,0.21013778,0.066313732,0.07217928,0.018497476,0.10323408,0.16130862,0.064553964,0.08954556,0.06090206,0.8940898,0.10133668,0.086889852,0.043723154,0.061628032,0.067200244,0.14471688,0.35739898
4ada8655d,0.088609504,0.093174392,0.036414078,0.74543596,0.06234446,0.27647796,0.131887626,0.05373795,0.043976914,0.126517988,0.076556676,0.12413938,0.06953724,0.056592506,0.11983156,0.72365074,0.31353874,0.18177204,0.05963426,0.25686796,0.068099886,0.042452348,0.13514366,0.23690248
4b09fdb25,0.72224436,0.02248506,0.03069916,0.108167386,0.034363034,0.022770469,0.018598816,0.039514304,0.7049492,0.0596275,0.018568319,0.012882063,0.072945076,0.043016172,0.012862814,0.018776703,0.024143796,0.035430032,0.43318444,0.020296268,0.015088936,0.053400326,0.033833564,0.02780881
4b3082d1b,0.085304928,0.07920586,0.053458,0.28477838,0.057131386,0.23650454,0.054366856,0.2016116,0.036714012,0.056378896,0.081918294,0.11289044,0.034137956,0.031573498,0.6895379,0.073299264,0.033279384,0.068840336,0.6105824,0.034972114,0.190538466,0.08626244,0.09562716,0.3868993
4b414fd6c,0.046485824,0.35175338,0.044942414,0.60308556,0.4158696,0.137583328,0.031979216,0.101360332,0.11505444,0.107489014,0.015182127,0.0650474,0.20344034,0.18448472,0.062065346,0.059773224,0.043807092,0.034057116,0.18115866,0.012665689,0.04080421,0.604063,0.079308868,0.06324558
4b468fc98,0.069786274,0.031118226,0.03706378,0.615887,0.38380926,0.069830012,0.08566423,0.084910184,0.14845218,0.10317092,0.07094667,0.12856872,0.65415196,0.057017488,0.062205648,0.039056274,0.08417246,0.074305988,0.17860218,0.05637682,0.03839584,0.07696582,0.08731136,0.33930018
4b502b199,0.082410074,0.034971636,0.040888966,0.25970042,0.076345354,0.62109966,0.087868584,0.12975694,0.061527574,0.17155509,0.144471872,0.22534632,0.1540691,0.0651378,0.199579,0.052378404,0.09986474,0.096732712,0.13308053,0.06732506,0.39848166,0.0515901,0.25932028,0.24407018
4b7939a9b,0.03806963,0.040501236,0.02473531,0.4436606,0.044148666,0.05847846,0.01079446,0.036706286,0.054401756,0.046193584,0.024479228,0.015661854,0.072694206,0.049730294,0.04490506,0.026983294,0.99909306,0.081358344,0.081384456,0.036572364,0.026677188,0.061483126,0.022678032,0.031186124
4b99e28b2,0.11861392,0.71000166,0.039140528,0.42252398,0.044256408,0.13859607,0.1175835,0.10267442,0.11101208,0.13936721,0.057724428,0.1163246,0.0886415,0.084065468,0.13064504,0.103278232,0.04564091,0.12530194,0.68581992,0.17810202,0.06305393,0.05823878,0.086118954,0.41072836
4bf4d09ae,0.3201161,0.8941598,0.1024776,0.52337636,0.077564896,0.070469772,0.071448744,0.24129034,0.08130151,0.08000542,0.02171911,0.10108234,0.166754628,0.040096182,0.15764643,0.069580864,0.6536626,0.037156764,0.063894916,0.04872143,0.05404564,0.086766148,0.123919606,0.095584046
4c3426dcc,0.07314692,0.125503612,0.2940113,0.44411092,0.0709661,0.50979294,0.17310108,0.48981456,0.07365618,0.13081124,0.058234226,0.128851128,0.30152516,0.033044132,0.11451738,0.10035174,0.12209752,0.184450114,0.08489008,0.073839592,0.083049732,0.22225364,0.35385944,0.2328037
4c5edb35f,0.050738352,0.043907124,0.03973991,0.28967128,0.071479904,0.1035983,0.27881814,0.2341435,0.050892996,0.22627284,0.22247348,0.75919332,0.088076348,0.043450416,0.10979144,0.23569324,0.14383032,0.33604946,0.1044123,0.1005113,0.25366246,0.060055066,0.20400272,0.1554278
4c7fa442c,0.076416076,0.05050842,0.048091054,0.32749514,0.047670904,0.158466,0.042127568,0.55419856,0.092842674,0.146969532,0.09786002,0.12965142,0.082240688,0.19455342,0.09361638,0.8647824,0.2499823,0.100110566,0.059970808,0.057783014,0.1812126,0.040410156,0.16253537,0.15973184
4c875b787,0.057602364,0.066425252,0.05598052,0.39122944,0.06704704,0.14891424,0.19614048,0.52760048,0.09293188,0.08122105,0.065247006,0.070547396,0.12004962,0.070425284,0.1062716,0.67452526,0.5382759,0.35906792,0.07164856,0.127018488,0.08127126,0.094952774,0.144640768,0.15986483
4c980657a,0.055844068,0.05173468,0.030275514,0.37272756,0.063292688,0.28103742,0.029738992,0.08923788,0.024646432,0.06027982,0.031269228,0.10926362,0.019037192,0.031589792,0.81748132,0.095664,0.035463848,0.047497276,0.40565004,0.048116264,0.21304632,0.07244226,0.16305528,0.1322295
4cad242d2,0.15008471,0.06144495,0.26923544,0.75294246,0.066098356,0.5800426,0.07220694,0.10754094,0.125912154,0.05353,0.035410556,0.105798292,0.18340272,0.037208414,0.12537954,0.15586494,0.04706328,0.093053926,0.16221132,0.27120182,0.164504992,0.044413618,0.154893672,0.10987948
4cb83a45f,0.055901832,0.089626432,0.03582658,0.3052958,0.055772996,0.54056726,0.08978411,0.47584696,0.065082544,0.068671108,0.10551588,0.7300415,0.057172012,0.02729446,0.09575596,0.052138466,0.04461612,0.8911623,0.06340233,0.06990266,0.474183,0.056722664,0.06709214,0.157129848
4cbd62be3,0.07964854,0.0846142,0.039676442,0.441668,0.06309094,0.094300628,0.11771239,0.65836688,0.06962905,0.12153864,0.070205008,0.12069382,0.072822732,0.032075172,0.1203273,0.36735204,0.08964656,0.35959362,0.056673216,0.081035512,0.87160654,0.074381524,0.164569092,0.27557226
4cf4dc8e3,0.066065312,0.07643671,0.020644334,0.6884603,0.17911656,0.034552466,0.010087796,0.064643366,0.067245192,0.07936174,0.015101944,0.01967221,0.5257972,0.085953,0.11112318,0.016705394,0.04721269,0.04916713,0.172565746,0.008244699,0.043891508,0.150273966,0.009275529,0.22697284
4d146bc95,0.18862847,0.081143492,0.06663053,0.600467,0.03661649,0.46736732,0.05676344,0.124004508,0.057534968,0.17009206,0.066715788,0.169106948,0.20426874,0.043978474,0.2137789,0.082466156,0.14950392,0.3287596,0.157423914,0.09716328,0.5784061,0.07295214,0.15066626,0.2910746
4d1b0db48,0.12174294,0.91876336,0.026139098,0.6494131,0.046809128,0.126453232,0.016299882,0.128076708,0.046167442,0.11535614,0.012127461,0.037890524,0.21378994,0.031483406,0.05384588,0.060027952,0.75284076,0.057675206,0.049594306,0.030758864,0.088004088,0.062976712,0.031722116,0.045564068
4d2d010a6,0.074015916,0.08865174,0.01986846,0.5432162,0.067690312,0.24979476,0.031233758,0.050070584,0.027061328,0.094260704,0.046244522,0.09949598,0.8237148,0.038288426,0.06262468,0.051076472,0.05862384,0.073604708,0.3666624,0.023654828,0.03777161,0.038581184,0.013353294,0.082085676
4d5bbcbfd,0.060271448,0.034762398,0.039142704,0.34168768,0.07383658,0.075914574,0.060138344,0.64787736,0.058796132,0.70294194,0.040858918,0.071221572,0.079625326,0.073707324,0.43068728,0.8572144,0.038240114,0.24371412,0.128575432,0.029668364,0.055668426,0.049083406,0.043544876,0.77284488
4d80f1b11,0.110102272,0.93079834,0.016006618,0.35854544,0.085331136,0.13142526,0.040846718,0.22427352,0.21307744,0.161903132,0.07336446,0.1190787,0.151185072,0.036197314,0.64625488,0.044077062,0.12215582,0.035445934,0.175107026,0.04743883,0.040631714,0.11742655,0.15080382,0.160791
4d8a025e4,0.09259823,0.11003392,0.08254823,0.79923134,0.072537172,0.075050354,0.06078166,0.25474572,0.08081498,0.13705136,0.24435182,0.12892508,0.12725406,0.046766072,0.041159704,0.8342598,0.0852445,0.19805148,0.11427358,0.065968204,0.19347144,0.084018504,0.12609716,0.12720276
4d8b8e447,0.17461909,0.04362031,0.033588708,0.770949,0.05622862,0.100145674,0.30396702,0.35105764,0.077999448,0.17399856,0.10005368,0.22063496,0.049469572,0.02844762,0.10710048,0.115557552,0.072757334,0.05984574,0.19068646,0.089126706,0.1978091,0.06814492,0.2346877,0.21737136
4dab7201c,0.106196952,0.05360166,0.080218286,0.4720752,0.151082766,0.5191912,0.053575004,0.28829456,0.10544694,0.074548792,0.05825832,0.067435932,0.721053,0.056546366,0.07123238,0.79655324,0.06842432,0.028247088,0.13148532,0.09340894,0.12658099,0.067030346,0.03744166,0.11519792
4dba0df2a,0.9113892,0.29398022,0.1825851,0.40782152,0.055009394,0.27689338,0.130636048,0.1096402,0.1150348,0.048088914,0.30540212,0.046868414,0.09955828,0.02675724,0.085817754,0.041556862,0.08011308,0.27865042,0.02571776,0.17300353,0.08687296,0.031799304,0.035796648,0.1136755
4dc072cc0,0.25363388,0.43477406,0.011940614,0.077048648,0.117881,0.038554382,0.019622557,0.05355488,0.146754288,0.9676662,0.04766334,0.049587696,0.3566921,0.052075112,0.019337838,0.030907684,0.073026246,0.040472102,0.45651484,0.033401992,0.1032444,0.042973146,0.046174752,0.16312504
4dcf0be4a,0.49309254,0.104267692,0.030306268,0.58326626,0.03463907,0.10502546,0.097035944,0.082236624,0.066241384,0.083618528,0.035649728,0.055166734,0.2822859,0.057309436,0.07718072,0.084953428,0.036196488,0.090039444,0.6091886,0.105808688,0.031098604,0.04494394,0.035775732,0.092848254
4dcfcf9c1,0.055147392,0.174768948,0.04432509,0.60829654,0.044151014,0.24214488,0.04961651,0.059455324,0.03187496,0.106518828,0.04820684,0.097966588,0.7071474,0.035994068,0.098496026,0.06065954,0.05897862,0.052199172,0.13179514,0.038621968,0.032837852,0.04580468,0.016762781,0.07680814
4de2b6553,0.115476752,0.091906148,0.045476372,0.8333456,0.060524332,0.149181532,0.038452488,0.145619106,0.071492088,0.05809376,0.025176284,0.077763324,0.54968848,0.02976154,0.14022822,0.11453862,0.071115112,0.043297494,0.2333262,0.12933758,0.0669672,0.062697124,0.04936372,0.16966976
4de9319a3,0.05606188,0.09887254,0.027788744,0.43033548,0.051924204,0.036369484,0.030565858,0.25631898,0.02445419,0.046786376,0.035075822,0.13318802,0.29471426,0.25422616,0.081970632,0.053965234,0.42079834,0.93720952,0.10776428,0.041352624,0.2414396,0.051211286,0.042534438,0.30548542
4e025b553,0.05291066,0.11993888,0.038040934,0.36757436,0.089796566,0.4813603,0.062766432,0.068260408,0.041880652,0.06273688,0.02166513,0.21356284,0.039617178,0.049400774,0.87133828,0.50423284,0.055464124,0.037655526,0.4836462,0.15985494,0.14637868,0.08992287,0.03283944,0.080993592
